ean,name,curve,book,price,drogal_price,drogasil_price,drogal_observation,drogasil_observation,subsidiary_one_stock,subsidiary_two_stock
"7891033534364","COND EUDORA SIAGE NUTRI ROSE 200ML","D","","52,90","50,65","","","","3","0"
"4005808838899","PROT SOLAR NIVEA KIDS SENSITIVE FPS60 125ML","E","Ofertas Verão","79,11","61,43","","","","5","4"
"5038061000894","PILHA RAYOVAC EXTRA ADVANCED AP AUDITIVO 312 CX C/6","E","","26,90","38,75","","","","1","3"
"7896637022996","LEVOXIN 250MG C/7 CPR REVEST","E","PROPAGADO","50,44","51,99","","","","0","0"
"7896641806407","SIILIF 100MG C/30 CPR REVEST","E","03 - Preço Controlado Plugpharma","93,69","92,19","","","","1","2"
"7898623952393","COND SALON LINE MEU LISO MUITO+LISO 300ML","D","","19,90","15,85","","","","2","2"
"7891150099821","LEAVE IN SEDA GLYCOLIC+VITA C 110ML","E","","23,50","22,59","","","","2","4"
"7896094912960","ESTOMAZIL ENV S/SABOR 5G","B","PROPAGADO","2,73","3,37","","Leve 4 e pague R$2,53 cada","","62","113"
"7897411602182","LIXIANA 30MG C/30 CPR REVEST","E","02 - Preço Controlado Plugpharma","121,32","121,39","","","","1","1"
"7896685303467","IMUNOGLUCAN DS C/30 CAPS","E","","98,22","88,39","","","","0","1"
"7896094928916","LEITE MAGNESIA ESTOMAZIL 300ML","E","PROPAGADO","20,05","23,89","","","","5","0"
"7891158101656","REVOC 50MG C/30 CPR","E","02 - Preço Controlado Plugpharma","108,04","97,09","","","","2","1"
"7891058005542","STILNOX CR 6,25MG C/28 CPR SANOFI","C","03 - Preço Controlado Plugpharma","61,62","62,99","","","","0","0"
"7896181927839","GN CLORIDRATO DE NEBIVOLOL 5MG C/60 CPR BIO","E","02 - Preço Controlado Plugpharma","62,43","72,52","","","","0","0"
"7897930761568","AVICIS SOL CAPILAR 100ML","E","02 - Preço Controlado Plugpharma","206,95","215,29","","","","1","1"
"7896422504478","GN SULFATO DE NEOMICINA+BACITRACINA POM 50G MEDLEY","C","03 - Preço Controlado Plugpharma","21,29","18,03","","","","10","11"
"7896018750821","CR PENTEAR HUGGIES KIDS CACHINHOS PODEROSOS 360ML","D","","16,90","22,25","","","","1","1"
"7891317452971","GN DOMPERIDONA 1MG/ML 100ML EURO","E","BORA VENDER GENÉRICO 3.0","23,95","20,09","","","","2","1"
"7891317144166","AIDE 3 GTS LIMAO 10ML","E","SUPLEMENTO ALIMENTAR","53,99","55,89","","","","2","0"
"7891317124472","GN CLORIDRATO DE MOXIFLOXACINO 400MG C/5 CPR REVEST EURO","E","BORA VENDER GENÉRICO 3.0","113,19","111,15","","","","0","0"
"7899706197120","GEL LIMP LOREAL PROFUNDA REVITALIFT ANTIOLEOSIDADE 80G","E","","24,90","25,05","","","","1","2"
"7896671600877","CR FACIAL FLORES E VEGETAIS PEPINO 100G","E","","15,99","18,75","","","","1","1"
"7896226109541","CALDE MDK 1.000UI C/30 CPR REVEST","E","","82,78","87,99","","","","0","0"
"7891000251133","BOMBOM NESTLE PRESTIGIO BRANCO 33G","E","","2,90","4,19","","","","25","29"
"7896658027055","UNTRAL 2,5MG 30CPS","E","03 - Preço Controlado Plugpharma","129,40","136,94","","","","0","1"
"7896658016592","BETADINE 24MG C/60 CPR","E","01 - Preço Controlado Plugpharma","72,06","68,09","","","","0","1"
"7891008121728","CHOCOLATE TALENTO AVELAS 85G","B","","9,75","9,79","","","","16","13"
"7892840817909","SALGADINHO ELMA CHIPS CHEETOS LUA PARMESAO 40G","E","","3,70","6,95","","","","0","0"
"7896226109350","VITERGAN ZINCO PL C/60 CPR","E","02 - Preço Controlado Plugpharma","180,28","157,59","","","","2","0"
"7891106907057","XARELTO 20MG C/14 CPR REVEST","E","02 - Preço Controlado Plugpharma","164,92","143,23","","","","0","0"
"7891350043020","ESM RISQUE DORITOS ULTIMO DORITOS DO PACOTE 8ML","D","","6,90","7,99","","","","1","2"
"7896009498497","STRESSTABS C/60 CPR","E","SUPLEMENTO ALIMENTAR","83,39","78,85","","","","0","0"
"7894916515290","PATZ SL 10MG C/30 CPR","E","02 - Preço Controlado Plugpharma","121,68","121,09","","","","2","1"
"7899824400386","FLENUS 22,25MG C/30 CPR REVEST","E","01 - Preço Controlado Plugpharma","97,10","101,69","","","","2","2"
"7891721202391","GN ACICLOVIR 400MG C/30 CPR MERCK","C","BORA VENDER GENÉRICO 3.0","66,58","46,17","","","","1","0"
"3282779395151","KIT ACTINE AQUA FLUID FPS60+GEL LIMP FACIAL 40G","E","DERMOCOSMETICOS","81,45","65,99","","","","2","0"
"7500435159937","CR PENTEAR PANTENE CACHO HIDRA VITAMINADOS 600ML","E","","34,90","37,75","","","","0","0"
"609963220793","COND PRINCIPIA ANTIQUEDA AQ-01 250ML","E","","44,00","43,99","","","","0","0"
"7896004726854","GN TARTARATO DE BRIMONIDINA 2MG/ML SOL OFT 5ML EMS","C","BORA VENDER GENÉRICO 3.0","39,23","40,99","","","","1","1"
"7896094208070","SIBLIMA 60/15MCG C/24 CPR(FRACIONADO) CX C/3","E","02 - Preço Controlado Plugpharma","90,82","82,79","","","","0","1"
"7894916516303","ENAVO ODT 4MG C/10 CPR","E","02 - Preço Controlado Plugpharma","26,66","20,79","","","","0","0"
"7891350037098","ESM RISQUE DIAMOND GEL HIBISCO ROSA 9,5ML","E","","9,90","12,99","","","","3","2"
"7899706219242","ESM COLORAMA GURUDO AMOR MEU CORPO DE VERAO 8ML","E","","6,95","5,99","","","","0","1"
"7897137900364","HYLO COMOD COL 10ML","E","02 - Preço Controlado Plugpharma","98,60","79,90","","","","1","1"
"7896004718460","GN CETOCONAZOL 20MG/G CR 30G EMS","D","03 - Preço Controlado Plugpharma","17,67","12,49","","","","4","2"
"7891058021573","MUCOSOLVAN XPE 120ML","E","02 - Preço Controlado Plugpharma","38,96","35,99","","","","0","1"
"7896094207615","RECONTER 20MG C/30 CPR REVEST","E","02 - Preço Controlado Plugpharma","184,76","174,59","","","","0","1"
"7891000397206","LEITE NESTLE NINHO FASES +3 800G","C","LEITE","49,87","44,99","","","","6","3"
"7896094917637","LIPANON 250MG C/60 CAPS","E","02 - Preço Controlado Plugpharma","224,37","221,79","","","","1","1"
"4005900919892","SAB LIQ NIVEA ANTIBACTERIANO 3EM1 250ML","E","","12,90","13,39","","","","0","1"
"7896094910546","DORIL ENXAQUECA C/4 CPR REVEST","C","03 - Preço Controlado Plugpharma","9,43","7,80","","","","29","26"
"7897411600423","BENICAR TRIPLO 40+25+10MG C/30 CPR","E","02 - Preço Controlado Plugpharma","158,42","161,49","","","","1","1"
"7899706149600","BASE LOREAL BB CREAM MORENA F20 30ML","E","","49,90","45,09","","","","1","0"
"7896181918998","GN CLORIDRATO DE TERBINAFINA 250MG C/14 CPR BIO","E","BORA VENDER GENÉRICO 3.0","55,90","36,59","","","","2","7"
"7896261000094","TEGRETOL 200MG C/20 CPR","E","02 - Preço Controlado Plugpharma","27,09","28,99","","","","0","1"
"7896004762098","LACDAY C/8 CPR MAST","E","PROMOÇOES LEVE E PAGUE","21,17","24,99","","","","1","1"
"7897947620230","HIDRAT LABIAL CARMED KIDS 10G TORTA MACA","C","","49,90","49,89","","","","2","5"
"7896004720838","REPOFLOR 200MG C/6 CPS DURA","C","SIMILAR PRA VENDER MUITO!","32,34","23,89","","","","18","35"
"7896658016318","ARISTAB 15MG C/30 CPR","E","02 - Preço Controlado Plugpharma","304,85","291,29","","","","0","1"
"7896677701523","FORTEVIRON 250MG C/120 CPR","E","SUPLEMENTO ALIMENTAR","133,88","141,29","","","","0","0"
"7622300988517","BIS LACTA XTRA OREO 45G","B","","4,35","4,55","","","","27","15"
"7891010793463","ABS SEMPRE LIVRE ADAPT SUAVE ABAS C/16 UNID","C","","10,90","9,95","","","","2","5"
"7896212422951","ULTRACET 37,5+325MG C/10 CPR A2","E","02 - Preço Controlado Plugpharma","56,53","59,99","","","","1","1"
"7891106911733","CR HIDRAT BEPANTOL DERMA 40G","E","","61,50","51,79","","","","3","0"
"7898569765347","GN PREDNISOLONA ALTHAIA 5MG CPR REV C/10","E","BORA VENDER GENÉRICO 3.0","6,17","6,99","","","","0","0"
"7896094206298","VELIJA 30MG C/30 CAPS","D","PROPAGADO","62,38","63,69","","","","2","2"
"3401399372407","ATODERM GEL DOUCHE BIODERMA 500ML","E","DERMOCOSMETICOS","99,41","110,89","","","","0","0"
"7896331706369","DENTALFIX 68G","E","SIMILAR PRA VENDER MUITO!","36,90","42,25","","","","1","3"
"7898215153238","WHEY PIRACANJUBA BAUNILHA ZERO LACTOSE 250ML","E","","8,50","9,15","","","","5","3"
"7891033822317","PROT SOLAR FACIAL AUSTRALIAN GOLD SECO FPS70 50G","D","","68,90","71,99","","","","3","3"
"7896004708607","GN CLORIDRATO DE TRAMADOL 100MG/ML GTS 15ML GERMED","E","BORA VENDER GENÉRICO 3.0","48,24","37,39","","","","0","0"
"7899852014333","PRIMER FACIAL VULT BB 30G","E","","35,70","16,99","","","","0","0"
"7896114313111","REFIL BITUFO CILINDRICO INTERDENTAL 24482","E","","21,90","21,25","","","","3","6"
"7894916202671","DEPOSTERON 200MG INJ C/3 AMP 2ML","E","03 - Preço Controlado Plugpharma","230,29","201,79","","","","2","0"
"7896007551736","FR PLENITUD NOTURNA P/M C/14 UNID","E","","90,50","84,29","","","","2","0"
"7896112406839","VITAMINA D3 15000UI C/4 CAPS MOLE","E","03 - Preço Controlado Plugpharma","32,42","32,99","","","","3","2"
"7891317004293","GN PREDNISOLONA 5MG C/10 CPR EURO","E","BORA VENDER GENÉRICO 3.0","6,29","5,19","","","","1","2"
"7899706251105","GEL LIMP FACIAL GARNIER ANTIACNE 3EM1 UNIFORM&MATTE 120G","E","","44,90","29,49","","","","2","1"
"7897322709802","TAMARINE GELEIA ZERO ACUCAR 250G","E","PROPAGADO","103,78","92,41","","","","1","0"
"7896007549252","FR HUGGIES TRIPLA PROTECAO M HIPER C/92 UNID","E","","91,50","110,25","","","","1","4"
"7898636191611","COND TIO NACHO ULTRA HIDRA 415ML","E","","33,90","26,99","","","","2","0"
"7891158103070","DEPAKOTE ER 500MG C/60 CPR REVEST","E","02 - Preço Controlado Plugpharma","256,98","248,05","","","","0","1"
"7899706203142","KIT VICHY NORMADERM SAB DERM 70G+GEL VICHY 40G","E","DERMOCOSMETICOS","48,36","50,29","","","","0","0"
"7899706196963","PROT SOLAR VICHY CAPITAL SOLEIL HIDRAM MATTE COR 2 FPS50 30G","E","DERMOCOSMETICOS","86,94","61,79","","","","3","1"
"7896663327997","EXTRATO PROPOLIS APIS FLORA PROPOMAX NOITE 140ML","E","","29,50","39,09","","","","1","1"
"7896512940209","SAB GRANADO GLICERINA GENGIBRE 90G","D","","6,50","6,49","","","","0","1"
"7891182001892","ESM RISQUE PARIS 8ML","C","","4,60","6,99","","","","3","1"
"78938854","BALA HALLS MELANCIA 28G","E","","2,89","3,09","","","","27","28"
"7896015592363","SAL DE ANDREWS S/SABOR SACHE 5G","E","PROPAGADO","1,70","1,69","","","","60","26"
"7896321026637","SUPL ALIMENTAR GUMMY HAIR VITAMIN MORANGO 180G C/60 UNID","E","","89,50","99,90","","","","2","1"
"7891106912662","REDOXON TRIPLA ACAO 3 TUBOS C/30 CPR EFERV","D","03 - Preço Controlado Plugpharma","45,48","42,90","","","","2","3"
"7891024035214","SAB PROTEX MACADAMIA 85G","E","","3,99","3,55","","","","2","7"
"7899852020808","BATOM LIQ VULT NANO HD CASTANHO ESCURO 4G","E","","10,50","12,99","","","","0","0"
"7896658038273","NIENZA 25MG C/30 CPR","E","02 - Preço Controlado Plugpharma","25,12","25,89","","","","0","0"
"7896014140459","TIN LOREAL IMEDIA CASTANHO NATURAL COR 4","E","","23,99","32,15","","","","2","2"
"7897947617032","SAB ACNEZIL PELE OLEOSA 70G","C","LEVE E PAGUE PERFUMARIA","8,90","7,19","","","","3","2"
"4005900453259","PROT LABIAL NIVEA AMORA 4,8G","C","","19,99","24,49","","Leve 2 e pague R$16,90 cada","","6","14"
"9001616712159","CHUP MAM NIGHT 0-6 MESES AZUL REF 2725","E","","43,95","38,59","","","","1","1"
"7899852022277","SERUM VULT BB V160 30ML","E","","28,90","33,45","","","","2","2"
"7896004803456","NARIDRIN ADT 15ML","E","SIMILAR PRA VENDER MUITO!","14,34","9,99","","","","6","7"
"7896004723563","GN DOMPERIDONA 10MG C/30 CPR(EMS)","E","02 - Preço Controlado Plugpharma","14,29","6,59","","","","2","1"
"7896026172196","SUNMAX FLUID FP55 OLE/MISTA 200ML","E","DERMOCOSMETICOS","118,80","100,19","","","","0","0"
"7500435230957","CITONEURIN 5000 C/30 CPR","C","PROPAGADO","84,48","76,99","","","","8","10"
"7896382706448","HUMALOG KWIKPEN MIX 50 100UI/ML INSULINA C/1 CANETA 3ML","E","02 - Preço Controlado Plugpharma","65,46","63,89","","","","0","0"
"7891000119976","LEITE NESTLE NESLAC SUPREME 800G","E","LEITE","72,99","87,89","","","","8","3"
"7896676434095","TOTAVIT C/30 CAPS GELATIN","E","","110,14","98,69","","","","1","0"
"7896009498657","CENTRUM MULHER C/30 CPR","D","","59,48","61,15","","","","2","2"
"7896658034466","GAESO 20MG C/28 CPR (ACHE)","E","02 - Preço Controlado Plugpharma","76,75","76,09","","","","0","1"
"7898941911034","SUPL ALIMENTAR SUSTAGEN ADULTOS+ CHOCOLATE 400G","E","LEITE","67,99","63,09","","","","4","0"
"7896714231204","GN ALENDRONATO SODICO 70MG C/4 CPR (NEO)","E","BORA VENDER GENÉRICO 3.0","22,12","21,61","","","","0","0"
"7891317025540","TROK 20+0,64MG/G POM 30G","D","02 - Preço Controlado Plugpharma","34,97","32,59","","","","1","1"
"7896658024153","DUAL 30MG C/60 CAPS","E","02 - Preço Controlado Plugpharma","106,98","115,79","","","","1","0"
"7892953208618","SYMDULOR SL 10MG C/10 CPR","E","02 - Preço Controlado Plugpharma","31,70","20,29","","","","0","1"
"7891025112709","LEITE DANONE APTAMIL PROFUTURA 2 800G","E","LEITE","90,00","93,99","","","","1","5"
"7896512905253","SAB GRANADO GLICERINA CALENDULA 90G","E","","6,90","6,49","","","","6","3"
"7896094999527","NESINA MET 12,5+850MG C/60 CPR","C","PROPAGADO","157,40","155,59","","","","2","3"
"7896004703299","GN AZITROMICINA 500MG C/2 CPR REVEST(EMS)","E","02 - Preço Controlado Plugpharma","22,19","14,19","","","","0","0"
"7891317421557","PONDERA 15MG C/20 CPR REVEST","E","02 - Preço Controlado Plugpharma","58,66","63,39","","","","0","3"
"7896004743967","GN ESOMEPRAZOL MAG 40MG C/28 CPR GERMED","D","BORA VENDER GENÉRICO 3.0","99,88","86,41","","","","0","0"
"78922693","OLEO CORPORAL PAIXAO TENTADORA 200ML","E","","24,90","19,99","","","","2","2"
"7898582382132","PALEXIS LP 100MG C/30 CPR","E","02 - Preço Controlado Plugpharma","145,19","155,39","","","","0","0"
"7896658001918","DECONGEX PLUS XPE 120ML","E","03 - Preço Controlado Plugpharma","23,78","20,99","","","","3","5"
"7896112435778","ARADOIS H 50+12,5MG C/30 CPR","E","03 - Preço Controlado Plugpharma","84,12","73,54","","","","3","0"
"78922686","CR HIDRAT PAIXAO TENTADORA CORPORAL 200ML","B","PERFUMARIA CESTÃO","9,99","8,99","","","","13","3"
"7891010503031","ABS SEMPRE LIVRE ADAPT ESPECIAL SUAVE S/ABAS C/8 UNID","E","","5,90","5,09","","","","3","1"
"8002990292139","CR DEPIL VEET PURE&FRESH PERNAS E CORPO 100ML","E","","43,50","36,15","","","","7","2"
"7896658033568","PROTENA C/30 CAPS","E","","120,31","116,35","","","","0","0"
"7896004775623","NIDUE 100 20MG C/12 CPR","E","03 - Preço Controlado Plugpharma","52,50","55,89","","","","3","4"
"8903855077772","GN RIVAROXABANA 10MG C/30 CPR TORRENT","E","BORA VENDER GENÉRICO 3.0","45,91","83,38","","","","2","0"
"7896422504744","GN SIMETICONA 75MG GTS 15ML MEDLEY","B","PROMOÇOES LEVE E PAGUE","8,99","4,59","","","","9","16"
"7896014125289","TIN NUTRISSE CASTANHO TAMARINDO 40","D","","18,90","25,69","","","","1","1"
"7892828002051","MILDE 10.000UI C/8 CAPS","E","03 - Preço Controlado Plugpharma","34,42","35,19","","","","2","1"
"7896714274423","EQUILIBRISSE 420MG C/10 CPR REVEST","E","PROPAGADO","19,08","17,99","","","","2","1"
"7891317448943","GN DESOGESTREL+ETINILESTRADIOL EUROFARMA 150+30MCG C/21 CPR","C","BORA VENDER GENÉRICO 3.0","15,31","15,59","","","","2","1"
"7896261021051","VOLTAREN 50MG C/20 CPR","E","02 - Preço Controlado Plugpharma","46,79","43,25","","","","1","1"
"7891150017337","COND DOVE OLEO NUTRICAO 400ML","E","","24,90","22,89","","","","1","2"
"7896006298564","VODOL SPRAY 60ML","D","02 - Preço Controlado Plugpharma","48,04","39,75","","","","1","0"
"7896206402884","SEROQUEL 25MG C/14 CPR  REVEST","E","02 - Preço Controlado Plugpharma","86,09","88,59","","","","2","0"
"7891350034622","DES AERO MONANGE FLOR DE LAVANDA 150ML","B","","9,99","8,99","","","","3","3"
"7898216365715","GN AZITROMICINA 900MG PO SUSP 22,5ML PHARLAB","E","02 - Preço Controlado Plugpharma","39,36","38,77","","","","0","0"
"7891268113013","VIBRAMICINA 100MG C/20 CPR","E","02 - Preço Controlado Plugpharma","120,11","122,99","","","","0","1"
"3499320014144","GEL CR HIDRAT DERMOTIVIN BENZAC MICROBIOMA EQUILIBRADO 50ML","E","DERMOCOSMETICOS","66,56","73,29","","","","0","0"
"7891024027028","ENX BUCAL COLGATE PLAX ICE INFINITY 250ML","E","","18,90","19,35","","","","0","3"
"3662042000058","HYABAK SOL OFT 10ML","C","PROPAGADO","69,89","62,99","","","","4","6"
"7896112122463","GN DICLOFENACO POTASSICO 50MG C/20 CPR","E","02 - Preço Controlado Plugpharma","9,42","8,49","","","","0","0"
"7891150100053","SORVETE KIBON MAGNUM PISTACHE PICOLE 64G","C","","18,00","18,00","","","","32","39"
"7894916509985","NEUTROFER POLI SUSP ORAL CHOCOLATE/BRIGADEIRO 30ML","E","","70,78","71,59","","","","1","2"
"7899420502316","AVAL 80MG C/30 CPR","E","03 - Preço Controlado Plugpharma","48,24","49,19","","","","1","2"
"7896523200248","WARYZ C/60 CPR","E","SIMILAR PRA VENDER MUITO!","77,73","63,59","","","","3","1"
"7891142206800","SAB LIQ GLYCARE MANTECORP SKINCARE 150ML","E","DERMOCOSMETICOS","64,26","59,29","","","","0","1"
"7891010256494","SH JOHNSONS KIDS CHEIRINHO PROLONGADO REFIL 180ML","E","","18,90","14,15","","","","1","3"
"7908134200811","REGENESIS PREMIUM C/120 CAPS","E","SUPLEMENTO ALIMENTAR","199,88","222,09","","","","1","1"
"7891177801308","CR FACIAL NIVEA 97G","E","","34,90","41,39","","","","2","1"
"7891106006279","REDOXON 1G LARANJA C/10 CPR EFERV","E","02 - Preço Controlado Plugpharma","17,21","17,79","","","","1","1"
"7891330014934","CHOCOLATE NEUGEBAUER STIKADINHO NAPOLITANO 70G","E","","5,50","6,69","","","","15","16"
"7908615055169","COND ELSEVE GLYCOLIC GLOSS SELA GLOSS 400ML","E","","29,99","33,99","","","","4","3"
"7896235354536","LOCAO HIDRAT DE MAOS PAIXAO CACAU E PIMENTA ROSA 75G","E","","12,50","14,09","","","","2","1"
"7896112400394","GN CLORIDRATO DE ONDANSETRONA 8MG C/10 CPR","E","BORA VENDER GENÉRICO 3.0","36,28","20,59","","","","5","5"
"7891142115935","APRAZ 0,5MG C/30 CPR","E","02 - Preço Controlado Plugpharma","43,42","48,19","","","","0","0"
"7899706192972","PROT SOLAR VICHY CAPITAL UV PURIFY PELE MEDIA FPS70 40G","E","DERMOCOSMETICOS","99,00","86,19","","","","0","0"
"7897337716550","NASONEX SPRAY 50MCG C/60 ACIONAMENTOS","E","02 - Preço Controlado Plugpharma","42,22","40,29","","","","2","2"
"7896004724515","GN LATANOPROSTA+MALEATO DE TIMOLOL SOL OFT 2,5ML","E","02 - Preço Controlado Plugpharma","99,49","91,13","","","","0","0"
"7896902205758","PEDRA HUME 20 GR FARMAX","E","","6,90","4,55","","","","2","1"
"7896658032639","SAB NUTREL PROFUSE 100G","E","DERMOCOSMETICOS","29,05","31,65","","","","0","0"
"7891317029272","GN LEVETIRACETAM 250MG C/30 CPR REVEST EURO","E","01 - Preço Controlado Plugpharma","39,66","32,34","","","","1","2"
"7891150070301","SH SEDA BIOTINA OLEO DE RICINO 325ML","E","","10,99","9,89","","","","2","1"
"7891317006075","TURNO 10MG C/30 CPR","E","02 - Preço Controlado Plugpharma","37,83","37,39","","","","0","0"
"4005900715821","DES AERO NIVEA DEOMILK FRESH 150ML","E","","15,50","20,65","","","","0","0"
"7896658018954","GN DESLORATADINA XPE 60ML ACHE","E","BORA VENDER GENÉRICO 3.0","25,31","14,59","","","","2","1"
"7896637030007","TRATURIL GRANULADO 5,631G C/1 ENV 8G","E","PROPAGADO","54,51","49,90","","","","1","1"
"7891010249861","CR FACIAL NEUTROGENA BRIGHT BOOSTANTISSINAIS 50G","E","","132,90","98,79","","","","0","3"
"7891150025981","SAB LIQ DOVE BABY HID ENRIQUECIDA 200ML","E","","16,50","13,89","","","","3","3"
"7898581710363","LEXOTAN 6MG C/30 CPR","E","02 - Preço Controlado Plugpharma","74,98","80,59","","","","2","2"
"7897595619587","RAZAPINA ODT 30MG C/28 CPR","E","03 - Preço Controlado Plugpharma","138,77","138,39","","","","0","0"
"7896004708881","GN VALERATO DE BETAMETASONA CR 30G GERMED","E","BORA VENDER GENÉRICO 3.0","17,96","17,29","","","","4","2"
"7891000320242","SNACK LANCHINHO MUCILON NESTLE MILHO 35G","E","","4,50","4,95","","","","0","2"
"7506339396492","CR DENTAL ORAL B 3D WHITE PERFECTION 102G","E","","16,90","11,99","","","","1","2"
"7899706133432","COND LOREAL PARIS ELSEVE HIDRA DETOX 400ML HYD DETOX 400ML","E","","25,90","26,99","","","","1","1"
"7891350041200","ESM RISQUE DIAMOND GEL TOP COAT EFEITO CRISTAL 9,5ML","D","","12,90","16,99","","","","1","1"
"7896016801501","LUFTAL 40MG C/20 CPR","E","03 - Preço Controlado Plugpharma","36,25","36,59","","","","2","4"
"7898417963017","PO COMP VULT COR 001 9G","E","","31,92","15,49","","","","0","0"
"7896006267010","GN ACETATO DE DEXAMETASONA 1MG/G CR 10G UNIAO","E","BORA VENDER GENÉRICO 3.0","8,59","6,59","","","","2","1"
"7896637032735","DIGELIV 400GAIU C/15 CPR MAST","E","","55,06","36,99","","","","1","0"
"7896004720937","GN DIPROPIONATO DE BETAMET+AC SALICILICO 0,64+20MG/ML 30ML","E","BORA VENDER GENÉRICO 3.0","26,74","23,59","","","","2","1"
"7897129301223","MICOLAMINA 10MG/ML LOCAO SPRAY 50ML","E","02 - Preço Controlado Plugpharma","83,16","82,49","","","","0","0"
"7896235354116","LOCAO HIDRAT PAIXAO FLOR DE BAUNILHA 300G","E","","19,90","24,69","","","","1","0"
"7896004775128","GN NAPROXENO SODICO 550MG C/10 CPR GERMED","E","BORA VENDER GENÉRICO 3.0","16,77","19,69","","","","1","2"
"7896004708942","GN ESPIRONOLACTONA 25MG C/30 CPR EMS","E","02 - Preço Controlado Plugpharma","16,33","9,49","","","","3","3"
"7891150079199","COND DOVE RITUAL FORTALECIM 400M","E","","24,90","29,09","","","","0","0"
"7896523209128","GN ACEBROFILINA 25MG/5ML XPE 120ML CIMED","E","BORA VENDER GENÉRICO 3.0","21,43","15,59","","","","0","1"
"7896001250772","ADOCANTE LIQ LINEA LEVE 2 75ML +1 25ML","E","","28,90","26,58","","","","1","1"
"7896044999911","SAB VEGETAL GIOVANNA BABY BLUE C/VIT 90G","C","","4,20","4,69","","","","3","3"
"7891010255008","HIDRAT CORPORAL NEUTROGENA NORWEGIAN PUMP C/FRAGANCIA 400ML","E","Ofertas Verão","74,32","93,59","","","","0","0"
"7896658033360","HIDRAT CORPORAL E FACIAL HIDRADEEP INTENSIVE PROFUSE 400G","E","DERMOCOSMETICOS","75,21","108,49","","","","0","0"
"7898569765170","VITAMINA D3 COLECALCIFEROL 50.000UI C/04 CAPS","E","SIMILAR PRA VENDER MUITO!","38,34","49,90","","Leve 2 e pague R$37,39 cada","","7","3"
"7896004722344","GN PARACETAMOL+CLOR DE PSEUDO 500+30MG C/24CPR REVEST GERMED","E","03 - Preço Controlado Plugpharma","12,11","13,70","","","","1","0"
"7896001250628","ADOCANTE LIQ LINEA 75ML","E","","12,90","13,29","","","","2","2"
"7898430193439","DPREV 5000UI GTS 4ML","E","03 - Preço Controlado Plugpharma","140,14","137,49","","Leve 2 e pague R$96,24 cada","","1","1"
"7896006216483","XANTINON 100+20MG C/30 CPR","C","PROPAGADO","12,70","14,99","","Leve 2 e pague R$9,90 cada","","8","5"
"7896422504911","GN PARACETAMOL 750MG C/20 CPR REVEST MEDLEY","E","","29,73","28,53","","","","0","0"
"7891182016247","TIN KOLESTON CASTRANHO ESCURO COR 30","E","","19,90","23,95","","","","1","2"
"3337875655200","SERUM LA ROCHE-POSAY SALICYLI C10 30ML","E","DERMOCOSMETICOS","279,81","219,99","","","","0","0"
"7896714291024","DORALGINA C/20 DRG","E","PROMOÇOES LEVE E PAGUE","14,51","10,99","","","","67","79"
"7896658028519","STEATON 200MG C/60 CPS MOLE","E","02 - Preço Controlado Plugpharma","159,99","132,79","","","","2","2"
"7899026422315","ESM COLORAMA INTENSIFICADOR DE COR 8ML","E","","6,99","7,15","","","","3","4"
"7891150035874","SAB LIQ DOVE BABY REFIL 180ML","B","","12,90","9,39","","","","6","5"
"7896637023979","DONAREN 100MG C/30 CPR","E","02 - Preço Controlado Plugpharma","105,68","97,99","","","","2","0"
"7891350043013","ESM RISQUE DORITOS TRIANGULUM 8ML","E","","6,90","7,99","","","","0","0"
"7891025118855","SUPL ALIMENTAR DANONE FORTINI COMPLETE CHOCOLATE 800G","E","LEITE","118,58","96,49","","","","0","0"
"4005808571147","LOCAO DEMAQUILANTE FACIAL NIVEA BIFASICO 125ML","E","","35,90","26,99","","","","1","2"
"7891037006324","CR DENTAL CLOSEUP EUCALYPTUS FREEZE 90G","E","","2,95","4,29","","","","1","4"
"7897337713382","PEROLA 75MCG C/28 CPR REVEST","E","ANTICONCEPCIONAIS","37,19","42,89","","","","3","1"
"7898623956872","KIT SALON LINE HIDRA SH+COND LISO EXTREMO 300ML","E","","16,90","14,99","","","","1","1"
"8710103881254","BICO MAMADEIRA AVENT ANT-COLICA C/2 N3","E","","51,90","59,09","","","","0","0"
"749355833726","PERF GL EMBAIXADOR 100ML","E","","194,90","198,59","","","","0","0"
"8718951193611","ENX BUCAL ELMEX ANTICARIES 400ML","E","","40,90","34,59","","","","0","0"
"7898636192151","COND RECON TOTAL TIO NACHO 415ML","E","","33,90","44,95","","","","2","0"
"7896004702452","GN ALBENDAZOL 40MG/ML SUSP ORAL 10ML EMS","E","BORA VENDER GENÉRICO 3.0","9,98","4,39","","","","8","7"
"7891350043051","ESM RISQUE DORITOS OUSADIA NA PONTA DOS DEDOS 8ML","E","","6,90","7,99","","","","1","1"
"7896000614674","MAM KUKA ROSA REF 1467 250ML","E","","29,90","29,25","","","","0","3"
"7896658024191","DUAL 60MG C/30 CAPS","E","PROPAGADO","118,68","122,59","","","","0","0"
"7896044963509","ALCOOL EM GEL GIOVANNA BABY CLASSIC 60ML","C","","6,90","4,99","","","","13","5"
"7891158042423","KLARICID 250 SUSP 60ML","D","02 - Preço Controlado Plugpharma","180,65","153,30","","","","1","2"
"7897947619586","HIDRAT LABIAL CARMED FINI AMORA INTENSA 10G","E","","24,90","27,89","","","","5","8"
"7896342452224","TIPOIA VELPEAU BILATERAL G","E","","85,50","63,75","","","","2","0"
