ean,name,drogal_price,drogasil_price,drogal_observation,drogasil_observation
"7899095202580","Sulfato de Salbutamol Xarope 0,4mg/ml Frasco 120ml + Copo Medidor","6,79","","",""
"7899095202634","Albendazol 400mg 3 comprimidos Geolab Genérico","","11,29","",""
"7899095202689","Glicefor Cloridrato de Metformina 850mg 30 comprimidos","","11,29","",""
"7899095202771","Optilar 4mg/ml Solução Oftálmica Estéril 5ml","39,39","39,79","",""
"7899095202856","Visiopred 10mg/ml Suspensão Oftálmica 5ml","20,41","21,89","",""
"7899095203266","Betricort Cetoconazol 20mg + Dipropionato de Betametasona 0,64mg + Sulfato de Neomicina 2,5mg Creme Dermatológico 30g","","27,59","",""
"7899095203273","Betricort Cetoconazol 20mg + Dipropionato de Betametasona 0,64mg + Sulfato de Neomicina 2,5mg Pomada Dermatológico 30g","","30,39","",""
"7899095203518","Gino-Colon Nitrato de Miconazol 20mg/g + Tinidazol 30mg/g Creme Vaginal 45g + 7 Aplicadores","","53,59","",""
"7899095203532","Cisteil 20mg/ml 120ml","29,99","31,82","",""
"7899095203556","Cisteil 40mg/ml Xarope Adulto Frasco 120ml + Copo Dosador","30,33","45,79","",""
"7899095203990","Ciprixin Dexa Cloridrato de Ciprofloxacino 3,5mg + Dexametasona 1mg Solução Oftálmica 5ml","","37,79","",""
"7899095204027","Titenil Tenoxicam 20mg 10 comprimidos","","26,69","",""
"7899095204041","Cloridrato de Ciprofloxacino 500mg 14 comprimidos Geolab Genérico","","31,39","",""
"7899095204072","Oftalmox 5mg/ml Solução Oftálmica Estéril 5ml","29,49","28,99","",""
"7899095204454","Betogenta Dipropionato de Betametasona 0,64mg/g + Sulfato de Gentamicina 1mg/g Creme Dermatológico 30g","","31,59","",""
"7899095204720","Otosylase Solução Otológica 10ml","12,29","16,19","",""
"7899095205475","Tasulil Cloridrato de Tansulosina 4mg 30 cápsulas","","153,00","",""
"7899095220928","Colírio Geolab Solução Oftálmica 20ml","10,19","","",""
"7899095222267","Ibuvix 300mg 30 comprimidos","17,29","","",""
"7899095230095","Tinidazol 30mg + Nitrato de Miconazol 20mg Geolab Creme Vaginal 45g + 7 Aplicadores","23,49","32,39","",""
"7899095230255","Tartarato de Brimonidina 2mg/ml Geolab Solução Oftálmica Estéril 5ml","37,79","","",""
"7899095230309","Cloridrato de Ciprofloxacino 3,5mg/ml + Dexametasona 1mg/ml Geolab Solução Oftálmica 5ml","15,19","","",""
"7899095230323","Cloridrato de Betaxolol 5,0mg/ml Geolab Solução Oftálmica Estéril 5ml","16,49","","",""
"7899095230330","Tobramicina 3mg/ml Solução Oftálmica Estéril 5ml","","15,29","",""
"7899095233300","Trometamol Cetorolaco 5mg/ml Geolab Solução Oftálmica 5ml","21,09","","",""
"7899095233805","Acetilcisteína 20mg/ml Geolab Xarope Infantil 120ml","27,19","","",""
"7899095233836","Tartarato de Brimonidina 0,15% Solução Oftálmica 5ml Geolab Genérico","","34,99","",""
"7899095233928","Azitromicina Di-Hidratada 500mg 3 comprimidos Multilab Genérico","","11,49","",""
"7899095234192","Cloridrato de Tansulosina 0,4mg 20 cápsulas Geolab Genérico","","37,79","",""
"7899095235632","Dicloridrato de Hidroxizina 2mg/ml Solução Oral 120ml Geolab Genérico","","17,79","",""
"7899095237254","Oxalato de Escitalopram 20mg Geolab Frasco 15ml","39,39","72,48","",""
"7899095237896","Olanzapina 5mg 30 comprimidos Geolab Genérico","","32,39","",""
"7899095238299","Latanoprosta 50mcg/ml Solução Oftálmica 2,5ml Geolab Genérico","","75,98","",""
"7899095238312","Latanaprosta 50mcg/ml Geolab Solução Oftálmica Estéril 2,5ml","89,09","56,80","",""
"7899095238527","Besilato de anlodipino 5mg - 30 comprimidos Geolab Genérico","","6,39","",""
"7899095238671","Oxalato de Escitalopram 10mg - 30 comprimidos Geolab Genérico","","30,59","",""
"7899095239227","Acetilcisteína 600mg Geolab 16 Envelopes 5g de Grânulos Cada","39,28","","",""
"7899095239340","Cisteil 200mg Granulado Solúvel Expectorante 16 envelopes com 5g cada","","42,53","",""
"7899095239401","Cisteil 600mg Granulado Solúvel Expectorante 16 envelopes com 5g cada","","32,99","",""
"7899095239555","Fitobiloba Ginkgo Biloba 80mg 30 comprimidos","","30,99","",""
"7899095239586","Fitobiloba Ginkgo Biloba 120mg 30 comprimidos","","79,49","",""
"7899095239630","Diclofenaco Potássico 50mg com 20 Comprimidos","10,80","","",""
"7899095239982","Amioron 200mg 30 Comprimidos","35,39","42,39","",""
"7899095241275","Uniair Montelucaste de Sódio 5mg 30 comprimidos","","71,99","",""
"7899095241381","Uniair Montelucaste de Sódio 10mg 30 comprimidos","","77,61","",""
"7899095241497","Uniair Montelucaste de Sódio 4mg 30 comprimidos","","70,49","",""
"7899095241503","Montelucaste de Sódio 10mg - 30 comprimidos Geolab Genérico","","44,79","",""
"7899095241619","Montelucaste de Sódio 4mg 30 comprimidos Geolab Genérico","","42,39","",""
"7899095241725","Montelucaste de Sódio 5mg 30 comprimidos Geolab Genérico","","30,59","",""
"7899095242203","Cloridrato de Sertralina 50mg 30 comprimidos Geolab Genérico","","13,89","",""
"7899095243125","Tenoxicam 20mg 10 comprimidos Geolab Genérico","","38,59","",""
"7899095243224","Ocutil Solução Oftálmica Estéril 15ml","10,49","","",""
"7899095243804","Hemifumarato de Quetiapina 100mg 30 comprimidos Geolab Genérico","","36,59","",""
"7899095243866","Hemifumarato de Quetiapina 25mg 30 comprimidos Geolab Genérico","","41,39","",""
"7899095244092","Ibuvix Ibuprofeno 600mg 30 comprimidos","","35,59","",""
"7899095244771","Acu Fresh Lubrificante Oftálmica Estéril 10ml","16,99","","",""
"7899095245587","Cloridrato de Amiodarona 100mg 30 comprimidos Geolab Genérico","","15,49","",""
"7899095245686","Colchicina 0,5mg 30 Comprimidos - Geolab","12,69","","",""
"7899095246720","Captopril 50mg - 30 comprimidos Geolab Genérico","","10,79","",""
"7899095246966","Cloridrato De Tansulosina Geolab 0,4mg 60 Comprimidos","116,29","121,99","",""
"7899095249639","Bimatoprosta Solução oftálmica 0,3mg/mL frasco c/ 3mL Geolab Genérico","","91,49","",""
"7899095250888","Itraconazol 100mg 4 cápsulas Geolab Genérico","","16,39","",""
"7899095250901","Itraconazol 100mg Geolab 15 Cápsulas","31,99","41,59","",""
"7899095252998","Cloridrato de Donepezila 10mg - 30 comprimidos Geolab Genérico","","38,18","",""
"7899095256323","Dicloridrato de Betaistina 16mg 30 comprimidos Geolab Genérico","","15,09","",""
"7899095256934","Cloridrato de Venlafaxina 75mg 30 Cápsulas Geolab Genérico","","31,99","",""
"7899095257399","Cloridrato de Paroxetina 10mg Geolab 20 Comprimidos Revestidos","24,59","","",""
"7899095257825","Tadalafila 20mg 2 comprimidos Geolab Genérico","","9,39","",""
"7899095257870","Levofloxacino 500mg Geolab 7 Comprimidos Revestidos","56,69","28,29","",""
"7899095258013","Besilapin Besilato de Anlodipino 5mg 30 comprimidos","","17,49","",""
"7899095258051","Besilapin Besilato de Anlodipino 10mg 30 comprimidos","","28,59","",""
"7899095258747","Travoprosta 0,04mg/ml Geolab Solução Oftálmica 2,5ml","34,44","39,39","",""
"7899095259515","Cetoconazol 20mg/g +Dipropionato de Betametasona 0,5mg/g Pomada Dermatológica 30g Geolab Genérico","","13,49","",""
"7899095259546","Cetoconazol 20mg + Dipropionato de Betametasona 0,64mg Creme Dermatológico 30g Geolab Genérico","","15,69","",""
"7899095259560","Cloridrato de Tansulosina 0,4mg Geolab 30 Cápsulas","66,19","48,79","",""
"7899095260481","Ibuprofeno 100mg Geolab 20ml","8,09","","",""
"7899095262713","Risperidona 3mg 30 comprimidos Genérico Geolab","","26,29","",""
"7899095262751","Risperidona 2mg 30 comprimidos Genérico Geolab","","14,09","",""
"7899095263109","Latanoprosta 0,2mg Geolab Frasco Gotejador 2,5ml Solução Oftálmica","90,39","","",""
"7899095263215","Acu Fresh G Solução Oftálmica 10ml","24,99","","",""
"7899095263284","Delumi Colecalciferol 7.000UI 8 Comprimidos","","32,79","",""
"7899095266094","Atorvastatina Cálcica 40mg 30 comprimidos Geolab Genérico","","38,59","",""
"7899337000080","Vesicare 5mg 30 Comprimidos Revestidos","193,59","190,98","",""
"7899337000172","Vesicare 10mg 10 Comprimidos Revestidos","81,29","","",""
"7899337000202","Vesicare 10mg 30 Comprimidos Revestidos","237,39","233,98","",""
"7899337000400","Omnic Ocas 0,4mg 30 Comprimidos Revestidos","109,99","113,99","",""
"7899337000424","Omnic Ocas 0,4mg 60 Comprimidos Revestidos","167,39","166,99","",""
"7899337000639","Myrbetric 50mg 10 Comprimidos Revestidos de Liberação Prolongada","97,99","","",""
"7899337000653","Myrbetric 50mg 30 Comprimidos Revestidos de Liberação Prolongada","267,55","229,24","",""
"7899337000813","Vesomni 6mg + 0,4mg 30 Comprimidos Revestidos de Liberação Prolongada","177,04","171,98","",""
"7899420500732","Aldijet Solução Injetável 1 Ampola 1ml","20,09","22,19","",""
"7899420500954","Carlit Carbonato de Lítio 300mg - 60 comprimidos","","49,59","",""
"7899420501364","Carlit XR Carbonato de Lítio 450mg 30 comprimidos","","65,79","",""
"7899420501395","TAM Levetiracetam 100mg/ml Solução Oral Frasco 150ml","","118,99","",""
"7899420501487","Renovi B 30 Comprimidos Revestidos","74,69","74,99","",""
"7899420501517","Hezo 2mg 20 Comprimidos Revestidos","74,69","83,49","",""
"7899420501524","Hezo 3mg 20 Comprimidos Revestidos","49,00","83,49","",""
"7899420501579","Senes 5mg 30 Comprimidos Revestidos","102,99","65,00","",""
"7899420501647","Senes 10mg cx 30 comp rev","102,99","","",""
"7899420501708","Alevo 500mg 7 Comprimidos Revestidos","88,99","","",""
"7899420501791","Promim 10mg/g crem vag bg 30g+20 aplic","86,59","91,99","",""
"7899420502316","Aval 80mg 30 Comprimidos Revestidos","49,19","53,99","",""
"7899420502330","Aval 160mg 30 Comprimidos Revestidos","45,49","49,99","",""
"7899420502378","Aval 320mg 30 Comprimidos Revestidos","46,09","52,79","",""
"7899420502668","Prós HP 2mg+5mg 60 Cápsulas","162,69","178,99","",""
"7899420502682","Asea 20mg com 30 Comprimidos - Supera","40,59","43,19","",""
"7899420502859","Debet 24mg 30 comp","38,09","","",""
"7899420502903","DBriz Pomada Ginecológica 30g","65,19","64,79","",""
"7899420502941","DBriz Pomada Dermatológica 15g","35,89","31,19","",""
"7899420503177","Asea HCT 40mg + 25mg 30 Comprimidos Revestidos","76,99","77,49","",""
"7899420503221","Asea HCT 20mg + 12,5mg 30 Comprimidos Revestidos","76,39","77,49","",""
"7899420503276","Asea HCT 40mg + 12,5mg 30 Comprimidos Revestidos","77,39","78,49","",""
"7899420503597","Prós HP 2mg + 5mg 30 Cápsulas","121,29","141,99","",""
"7899420503795","Neumosin 400mg 5 Comprimidos","146,99","","",""
"7899420503801","Neumosin 400mg 7 Comprimidos","198,99","","",""
"7899420503962","DBriz Pomada Dermatológica 30g","72,09","61,59","",""
"7899420504723","Minérgi 0375mg com lib prol ct bl al al x 30","78,49","82,49","",""
"7899420504792","Minérgi 0750mg com lib prol ct bl al al x 30","150,09","150,99","",""
"7899420504860","Minérgi 150mg com lib prol ct bl al al x 30","292,99","298,97","",""
"7899420504983","Atip XR 50mg 30 comprimidos revestidos de liberação prolongada","150,39","154,98","",""
"7899420505652","Ápice 75mg 30 Cápsulas Duras","61,99","58,59","",""
"7899420505737","Ápice 150mg 7 Cápsulas Duras","93,99","","",""
"7899420505782","Lester 2 mg 30 comprimidos revestidos","121,25","","",""
"7899420506185","Lânico 400mg/ml + 57mg/ml Pó para Suspensão Oral 70ml + Seringa Dosadora","73,99","72,49","",""
"7899420506253","Dioless 0150mg + 0020mg blíster - calendário com 21 comprimidos","35,69","42,39","",""
"7899420506369","Atip 25mg 30 Comprimidos Revestidos","44,99","47,59","",""
"7899420506376","Atip 100mg 30 Comprimidos Revestidos","114,99","","",""
"7899420506550","Alevo 750mg 7 Comprimidos Revestidos","95,79","","",""
"7899420506635","Lânico 875mg + 125mg 14 Comprimidos Revestidos","102,99","90,00","",""
"7899420506642","Lânico 875mg + 125mg 20 Comprimidos Revestidos","149,39","144,99","",""
"7899420506666","Alevo 750mg 5 Comprimidos Revestidos","76,49","","",""
"7899420506772","Andes 50mg 30 Comprimidos Revestidos","71,99","","",""
"7899420506802","Andes 100mg 30 Comprimidos Revestidos","73,99","","",""
"7899420506864","Okótico 100mg 30 Comprimidos","204,99","208,98","",""
"7899420506888","Okotico 25mg 30 Comprimidos","51,99","53,19","",""
"7899420506918","Cod Par 500/30mg 12 Comprimidos","30,19","30,99","",""
"7899420506925","Cod Par 500mg + 30mg 24 Comprimidos","52,19","55,19","",""
"7899420506932","Cod Par 500/30mg 36 Comprimidos","68,09","","",""
"7899420506987","Asea 40mg com 30 Comprimidos - Supera","45,49","44,99","",""
"7899420507007","Trol Par 37,5mg + 325mg 10 Comprimidos Revestidos","31,49","32,79","",""
"7899420507014","Trol Par 37,5mg + 325mg 20 Comprimidos Revestidos","55,99","58,39","",""
"7899420507045","Cod 60mg 30 Comprimidos","102,99","","",""
"7899420507052","Cod 30mg 30 Comprimidos","54,99","58,39","",""
"7899420507076","Atesto 250mg/ml Solução Injetável Ampola","359,90","361,44","",""
"7899420507144","Zoup SL 5mg 30 Comprimidos Sublinguais","41,73","66,39","",""
"7899420507229","Andes 100mg 60 Comprimidos Revestidos de Liberação Prolongada","131,99","135,99","",""
"7899420507236","Andes 50mg 60 Comprimidos Revestidos de Liberação Prolongada","114,39","","",""
"7899420507342","Nourin 5Mg 30 Comprimidos - Supera","35,09","37,79","",""
"7899420507359","Nourin 5mg 60 Comprimidos","55,59","60,59","",""
"7899420507410","Ibanuno 150 Mg com 1 Comprimido  Revestido - Supera","47,79","46,63","",""
"7899420507472","Alpes XL 150mg 30 Comprimidos Revestidos de Liberação Prolongada","90,79","92,49","",""
"7899420507519","Alpes XL 300mg 30 Comprimidos Revestidos de Liberação Prolongada","111,09","","",""
"7899420507564","Triplo A 150mg com 10 Comprimidos - Supera","43,49","46,19","",""
"7899420507748","Dhivas 900mg + 100mg 30 Comprimidos Revestidos","136,79","136,99","",""
"7899420507854","Pomada Dermatológica Cicatrizante DBriz Uno 10g + 1 Espátula","24,09","","",""
"7899420507861","Tam 250mg 30 Comprimidos Revestidos","42,39","45,39","",""
"7899420507885","Tam 750mg 30 Comprimidos Revestidos","134,99","133,98","",""
"7899420507953","Muskard Dicloridrato de Trimetazidina 35mg - 60 comprimidos","","90,99","",""
"7899420507984","Ultrox 10mg 10 Comprimidos Sublinguais","27,29","","",""
"7899420507991","Ultrox 10mg Frasco 20 Comprimidos Sublinguais","59,79","","",""
"7899420508080","Prós 2mg 30 Comprimidos","34,99","","",""
"7899420508196","Trol Cloridrato de Tramadol 100mg 10 comprimidos","","87,99","",""
"7899420508219","Cibex 200mg 10 Cápsulas Duras","42,09","","",""
"7899420508257","Biquiz 10mg 30 comprimidos","182,99","173,98","",""
"7899420508288","Biquiz 15mg 30 comprimidos","274,99","","",""
"7899420508370","Renovi B Plus Solução Injetável Intramuscular 3 Ampolas I 1ml + 3 Ampolas II 2ml","42,89","","",""
"7899420508417","Azod 50mg 60 Comprimidos Revestidos","55,59","","",""
"7899420508448","Azod 100mg 30 Comprimidos Revestidos","61,09","","",""
"7899420508479","Tynna 20mg 15 Comprimidos","56,69","60,79","",""
"7899420508486","Tynna 20mg 30 Comprimidos","110,49","127,99","",""
"7899420508516","Cod 30mg 12 Comprimidos","21,99","22,79","",""
"7899420508707","Atesto 250mg/ml Solução Intramuscular 2 Ampolas 4ml Cada","785,99","794,02","",""
"7899470800325","Suplemento Alimentar Viter C + Zinco Sabor Laranja 10 Comprimidos Efervescentes","13,21","","",""
"7899470802565","Buscoplex Composto Gotas 20ml - Natulab","14,59","14,59","",""
"7899470803975","Castanha da Índia Varivax 300mg com 30 comprimidos","","39,90","",""
"7899470804576","Maxalgina 500mg 30 Comprimidos","13,89","","",""
"7899470804828","Advitam Solução Oral Gotas 20ml","13,69","","",""
"7899470807362","Maxalgina 1g 10 Comprimidos","9,99","12,59","",""
"7899470807638","Maxalgina Enxaqueca 1g 20 Comprimidos","17,79","22,90","",""
"7899470808130","Valessone 225,75mg 20 comprimidos","","43,99","",""
"7899547500097","Bromidrato de Citalopram 20mg 30 comprimidos Prati Donaduzzi Genérico","","37,99","",""
"7899547500233","Orlistate 120mg Prati Donaduzzi 42 Cápsulas","82,22","74,98","",""
"7899547500257","Orlistate 120mg Prati Donaduzzi 84 Cápsulas","151,71","127,98","",""
"7899547500356","Dipirona Monoidratada 1g Prati Donaduzzi 10 Comprimidos","11,38","13,99","",""
"7899547500363","Dipirona Monoidratada 1g Prati Donaduzzi 20 Comprimidos","15,99","13,89","",""
"7899547501230","Olanzapina 5mg Prati Donaduzzi 30 Comprimidos","41,06","","",""
"7899547501377","Olanzapina 10mg Prati Donaduzzi 30 Comprimidos","62,49","","",""
"7899547501469","Azitromicina Di-Hidratada 900mg Prati-Donaduzzi Pó para Suspensão Oral 22,5ml + Seringa Dosadora","33,79","24,69","",""
"7899547501483","Azitromicina 600mg Suspensão 15ml Prati Donaduzzi Genérico","","17,69","",""
"7899547501537","Cloridrato de Ciclobenzaprina 5mg Prati Donaduzzi 15 Comprimidos Revestidos","7,09","7,85","",""
"7899547501551","Cloridrato de Ciclobenzaprina 5mg 30 comprimidos Prati Donaduzzi Genérico","","12,59","",""
"7899547501667","Cloridrato de Ciclobenzaprina 10mg 15 comprimidos Prati Donaduzzi Genérico","","9,15","",""
"7899547501681","Cloridrato de Ciclobenzaprina 10mg 30 comprimidos Prati Donaduzzi Genérico","","11,69","",""
"7899547502039","Azitromicina 1g Prati-Donaduzzi 1 Comprimido Revestido","13,49","","",""
"7899547502565","Sulfato de Salbutamol - Prati-Donaduzzi 048mg/ml xarope frasco contendo 120ml + copo medidor","6,09","","",""
"7899547503296","Maleato de Dexclorfeniramina 0,4mg/ml Solução Oral 120ml Prati Donaduzzi Genérico","","7,39","",""
"7899547503418","Mesalazina 400mg 30 comprimidos Prati Donaduzzi Genérico","","81,99","",""
"7899547503647","Risperidona 1mg/ml Prati-Donaduzzi Solução Oral 30ml + Seringa Dosadora","37,06","35,99","",""
"7899547503845","Alopurinol 100mg 30 comprimidos Farmaco Prati Genérico","","8,25","",""
"7899547503913","Alopurinol 300mg Prati Donaduzzi 30 Comprimidos","16,92","14,09","",""
"7899547504521","Furosemida 40mg 20 comprimidos Prati Donaduzzi Genérico","","6,55","",""
"7899547504675","Cloridrato de Terbinafina 250mg com 14 Comprimidos Prati Donaduzzi","32,19","35,59","",""
"7899547504682","Cloridrato de Terbinafina 250mg 28 Comprimidos - Prati Donaduzzi","61,59","83,99","",""
"7899547504712","Sulfametoxazol Trimetoprima 400mg + 80mg Prati Donaduzzi 20 Comprimidos","9,69","9,29","",""
"7899547504743","Sulfametoxazol Trimetoprima 800mg + 160mg Prati Donaduzzi 10 Comprimidos","13,29","12,79","",""
"7899547504835","Besilato de Anlodipino 5mg 30 comprimidos Prati Donaduzzi Genérico","","7,25","",""
"7899547504842","Besilato de Anlodipino 10mg 30 comprimidos Prati Donaduzzi Genérico","","10,59","",""
"7899547505085","Desloratadina 0,5mg/ml Prati Donaduzzi Frasco 60ml de Xarope + Seringa Dosadora","18,09","14,59","",""
"7899547505146","Desloratadina 0,5Mg/ml Xarope Prati Donaduzzi 100ml","20,19","22,09","",""
"7899547505184","Diclofenaco Sódico 50mg Prati Donaduzzi 20 Comprimidos Revestidos","7,29","","",""
"7899547505269","Losartana Potássica 100mg 30 comprimidos Farmaco Prati Genérico","","24,49","",""
"7899547507171","Nervamin Tiamina 300mg 30 Comprimidos","","32,19","",""
"7899547507393","Metronidazol Gel 100mg/g Prati-Donaduzzi Bisnaga 50g de Uso Ginecológico + 10 Aplicadores","16,19","20,39","",""
"7899547507973","Pantoprazol Sesqui-Hidratado LR 40mg 28 comprimidos Prati Donaduzzi Genérico","","16,39","",""
"7899547507997","Pantoprazol 40mg 56 comprimidos Prati Donaduzzi Genérico","","25,59","",""
"7899547508086","Fumarato de Cetotifeno - Prati-Donaduzzi 0,2mg/ml xarope -  frasco 120ml + copo medidor","20,07","19,99","",""
"7899547508437","Cloridrato De Memantina 10mg  Prati Donaduzzi 60 Comprimidos","32,66","30,79","",""
"7899547508451","Cloridrato de Memantina 10mg 120 Comprimidos Revestidos Prati Donaduzzi Genérico","","90,99","",""
"7899547508758","Ginkgo Vital Ginkgo Biloba 80mg 30 Comprimidos","","50,59","",""
"7899547508765","Ginkgo Vital Ginkgo Biloba 80mg 60 Comprimidos","","91,99","",""
"7899547508857","Ginkgo Vital 120mg 30 Comprimidos Revestidos","65,19","65,19","",""
"7899547509458","Lamotrigina 25mg 30 comprimidos Prati Donaduzzi Genérico","","15,09","",""
"7899547509519","Lamotrigina 50mg 30 Comprimidos Prati Donaduzzi Genérico","","14,09","",""
"7899547509571","Lamotrigina 100mg 30 comprimidos Prati Donaduzzi Genérico","","19,09","",""
"7899547510003","Dicloridrato de Betaistina 16mg 30 comprimidos Farmaco Prati Genérico","","14,49","",""
"7899547510010","Dicloridrato de Betaistina 16mg 60 comprimidos Farmaco Prati Genérico","","34,79","",""
"7899547510119","Dicloridrato de Betaistina 24mg 30 comprimidos Farmaco Prati  Genérico","","15,49","",""
"7899547510126","Dicloridrato de Betaistina 24mg 60 comprimidos Farmaco Prati Genérico","","31,39","",""
"7899547510768","Cloridrato de Bupropiona 150mg Prati Donaduzzi 30 Comprimidos Revestidos de Liberação Prolongada","73,90","","",""
"7899547510775","Cloridrato de Bupropiona 150mg 60 comprimidos Genérico Prati Donaduzzi","","59,99","",""
"7899547510911","Cabergolina 0,5mg 2 comprimidos Prati Donaduzzi Genérico","","28,29","",""
"7899547510928","Cabergolina 0,5mg 8 comprmidos (G) - Prati Donaduzzi","105,13","140,54","",""
"7899547511031","Cloridrato de Metformina 500mg 30 Comprimidos de Liberação Prolongada - Prati-Donaduzzi","7,14","6,39","",""
"7899547511338","Aciclovir 400mg 30 comprimidos Prati Donaduzzi Genérico","","45,79","",""
"7899547513042","Amoxicilina Tri-Hidratada 400mg/5ml + Clavulanato de Potássio 57mg/5ml Suspensão 70ml Farmaco Prati Genérico","","27,29","",""
"7899547513202","Tadalafila 20mg 2 comprimidos Prati Donaduzzi Genérico","","8,68","","Leve 3 unidades por R$ 7,1 cada"
"7899547513219","Tadalafila 20mg 4 comprimidos Prati Donaduzzi Genérico","","20,19","",""
"7899547513226","Tadalafila 20mg 8 comprimidos Prati Donaduzzi Genérico","","24,59","",""
"7899547513349","Glimepirida Prati-Donaduzzi 1mg 30 Comprimidos","10,99","8,79","",""
"7899547513479","Glimepirida 2mg 30 comprimidos Prati Donaduzzi Genérico","","12,69","",""
"7899547513738","Glimepirida 4mg 30 comprimidos Prati Donaduzzi Genérico","","13,19","",""
"7899547514131","Dicloridrato de Pramipexol 0,125mg 30 Comprimidos Prati Donaduzzi Genérico","","17,29","",""
"7899547514193","Dicloridrato de Pramipexol 0,25mg 30 Comprimidos Prati Donaduzzi Genérico","","32,79","",""
"7899547514254","Dicloridrato de Pramipexol 1mg 30 Comprimidos Prati Donaduzzi Genérico","","96,49","",""
"7899547514315","Gabapentina 300mg Prati Donaduzzi 30 Cápsulas Duras","26,68","17,59","",""
"7899547514377","Gabapentina 400mg 30 cápsulas Prati Donaduzzi Genérico","","49,39","",""
"7899547514865","Cloridrato de Propafenona 300mg 30 comprimidos Prati Donaduzzi Genérico","","38,99","",""
"7899547514872","Cloridrato de Propafenona 300mg 60 comprimidos Prati Donaduzzi Genérico","","59,59","",""
"7899547515022","Permetrina 10mg/g Prati-Donaduzzi Loção Capilar 60ml + Pente Fino","18,99","18,19","",""
"7899547518122","Cloridrato de Tramadol 50mg - 10 cápsulas Prati Donaduzzi Genérico","","15,29","",""
"7899547519280","Tartarato de Metoprolol 100mg 30 Comprimidos Prati Donaduzzi Genérico","","21,29","",""
"7899547520408","Propionato de Clobetasol - Prati-Donaduzzi 05mg/g - solução capilar - 50 g","25,19","","",""
"7899547520880","Meloxicam 15mg 10 comprimidos Genérico Prati-Donaduzzi","","15,39","",""
"7899547520996","Aripiprazol 10mg Prati 30 Comprimidos","100,59","114,99","",""
"7899547521054","Aripiprazol 15mg 30 Comprimidos Prati-Donaduzzi Genérico","","146,00","",""
"7899547521214","Azitromicina Di-Hidratada 500mg 5 comprimidos Farmaco Prati Genérico","","20,89","",""
"7899547521764","Oxalato de Escitalopram 10mg - 60 cápsulas Prati Donaduzzi Genérico","","49,99","",""
"7899547522082","Carvedilol 25mg - 30 comprimidos Geolab Genérico","","29,09","",""
"7899547522273","Cloridrato de Sertralina 100mg Prati Donaduzzi 30 Comprimidos Revestidos","52,85","42,59","",""
"7899547522716","Mesilato de Doxazosina 2mg 30 Comprimidos Prati Donaduzzi Genérico","","15,99","",""
"7899547522877","Mesilato de Doxazosina 4mg 30 Comprimidos Prati Donaduzzi Genérico","","31,39","",""
"7899547523034","Losartana + Hidrocloritiazida 100mg + 25mg - 30 cápsulas Geolab Genérico","","47,99","",""
"7899547523041","Losartana 100mg + Hidroclorotiazida 25mg - 60 comprimidos Prati Donaduzzi Genérico","","94,99","",""
"7899547523195","Cloridrato de Moxifloxacino 400mg 5 Comprimidos Revestidos Prati Donaduzzi Genérico","","142,47","",""
"7899547523201","Cloridrato de Moxifloxacino 400mg 7 comprimidos Prati Donaduzzi Genérico","","53,19","",""
"7899547524307","Bromidrato De Galantamina 8mg Prati-Donaduzzi 30 Comprimidos","99,12","74,00","",""
"7899547524345","Bromidrato De Galantamina 16mg Prati-Donaduzzi 30 Comprimidos","141,42","111,00","",""
"7899547524390","Bromidrato de Galantamina 24mg 30 cápsulas Prati Donaduzzi Genérico","","132,00","",""
"7899547524475","Citrato de Sildenafila 25mg 2 comprimidos Prati Donaduzzi Genérico","","7,25","",""
"7899547524482","Citrato de Sildenafila 25mg 4 comprimidos Prati Donaduzzi Genérico","","11,49","",""
"7899547524772","Citrato de Sildenafila 50mg 2 comprimidos Prati Donaduzzi Genérico","","7,75","",""
"7899547524789","Citrato de Sildenafila 50mg 4 comprimidos Prati Donaduzzi Genérico","","14,79","",""
"7899547524796","Citrato de Sildenafila 50mg 8 comprimidos Prati Donaduzzi Genérico","","9,39","",""
"7899547525076","Citrato de Sildenafila 100mg 2 comprimidos Prati-Donaduzzi Genérico","","24,19","",""
"7899547526301","Cloridrato de Fluoxetina 20mg 30 Comprimidos Revestidos Prati Donaduzzi Genérico","","17,59","",""
"7899547527650","Albendazol 400mg 3 comprimidos Prati Donaduzzi Genérico","","10,88","","Leve 3 unidades por R$ 8,9 cada"
"7899547527681","Albendazol 400mg Prati-Donaduzzi 5 Comprimidos Mastigáveis","11,99","15,29","",""
"7899547527971","Prednisolona 20mg 10 comprimidos Prati Donaduzzi Genérico","","12,69","",""
"7899547528442","Levofloxacino 500mg 7 comprimidos Prati Donaduzzi Genérico","","30,79","",""
"7899547528459","Levofloxacino 500mg 10 comprimidos Prati Donaduzzi Genérico","","43,79","",""
"7899547528619","Ibuprofeno - Prati-Donaduzzi 600mg caixa 30 comprimidos revestidos","22,29","23,99","",""
"7899547528626","Losartana Potássica 50mg 60 comprimidos Prati Donaduzzi Genérico","","10,99","",""
"7899547528633","Cloridrato de Metformina 500mg 60 comprimidos Prati Donaduzzi Genérico","","9,39","",""
"7899547529609","Nimesulida 100mg 10 comprimidos Prati Donaduzzi Genérico","","14,79","",""
"7899547529616","Nimesulida 100mg 12 comprimidos Prati Donaduzzi Genérico","","5,59","",""
"7899547529845","Nypram 20mg 30 Comprimidos Revestidos","42,99","39,99","",""
